ID,peak_date,nlcd_year,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2,pct_area_forest,area_km_forest,cai_forest,pct_area_shrubland,area_km_shrubland,cai_shrubland,pct_area_herbaceous,area_km_herbaceous,cai_herbaceous,pct_area_planted,area_km_planted,cai_planted,pct_area_wetlands,area_km_wetlands,cai_wetlands
787,8/25/2016 12:00:00 PM,2016,9.1809,5.7347318890304875,0.6371924321144986,0.5265,0.0585,5.0359712230215825,0.0,18.174688756004315,1.6686,54.85564304461942,0.0,0.0,0.0,0.009802960494069209,0.0009,0.0,69.25791589059897,6.3585,79.6665311102074,1.823350651896873,0.1674,28.333333333333332
788,8/25/2016 12:00:00 PM,2016,9.1809,5.7347318890304875,0.6371924321144986,0.5265,0.0585,5.0359712230215825,0.0,18.174688756004315,1.6686,54.85564304461942,0.0,0.0,0.0,0.009802960494069209,0.0009,0.0,69.25791589059897,6.3585,79.6665311102074,1.823350651896873,0.1674,28.333333333333332
789,8/25/2016 12:00:00 PM,2016,9.1809,5.7347318890304875,0.6371924321144986,0.5265,0.0585,5.0359712230215825,0.0,18.174688756004315,1.6686,54.85564304461942,0.0,0.0,0.0,0.009802960494069209,0.0009,0.0,69.25791589059897,6.3585,79.6665311102074,1.823350651896873,0.1674,28.333333333333332
790,8/25/2016 12:00:00 PM,2016,9.1809,7.55808254092736,1.215567101264582,0.6939,0.1116,8.630952380952381,10.0,22.576218017841388,2.0727,50.0,0.0,0.0,0.0,0.0,0.0,0.0,62.93500637192432,5.778,53.68421052631579,1.8527595333790805,0.1701,0.0
791,8/25/2016 12:00:00 PM,2016,9.1809,7.56788550142143,1.264581903734928,0.6948,0.1161,8.172362555720653,10.0,21.713557494363297,1.9935,39.75903614457831,0.0,0.0,0.0,0.0,0.0,0.0,63.680031369473575,5.8464,32.69230769230769,1.833153612390942,0.1683,0.0
792,8/25/2016 12:00:00 PM,2016,9.1809,3.4506420939123617,0.5293598666797372,0.3168,0.0486,17.391304347826086,0.0,18.36094500539163,1.6857,42.918454935622314,0.0,0.0,0.0,0.009802960494069209,0.0009,0.0,69.90491128320753,6.4179,77.6360544217687,1.8625624938731495,0.171,0.0
793,8/25/2016 12:00:00 PM,2016,9.1809,7.55808254092736,1.215567101264582,0.6939,0.1116,8.630952380952381,10.0,22.576218017841388,2.0727,50.0,0.0,0.0,0.0,0.0,0.0,0.0,62.93500637192432,5.778,53.68421052631579,1.8527595333790805,0.1701,0.0
794,8/25/2016 12:00:00 PM,2016,9.1809,7.56788550142143,1.264581903734928,0.6948,0.1161,8.172362555720653,10.0,21.713557494363297,1.9935,39.75903614457831,0.0,0.0,0.0,0.0,0.0,0.0,63.680031369473575,5.8464,32.69230769230769,1.833153612390942,0.1683,0.0
795,8/25/2016 12:00:00 PM,2016,9.1809,3.4506420939123617,0.5293598666797372,0.3168,0.0486,17.391304347826086,0.0,18.36094500539163,1.6857,42.918454935622314,0.0,0.0,0.0,0.009802960494069209,0.0009,0.0,69.90491128320753,6.4179,77.6360544217687,1.8625624938731495,0.171,0.0
796,8/25/2016 12:00:00 PM,2016,9.1809,7.56788550142143,1.264581903734928,0.6948,0.1161,8.172362555720653,10.0,21.713557494363297,1.9935,39.75903614457831,0.0,0.0,0.0,0.0,0.0,0.0,63.680031369473575,5.8464,32.69230769230769,1.833153612390942,0.1683,0.0
797,8/25/2016 12:00:00 PM,2016,9.1809,3.4506420939123617,0.5293598666797372,0.3168,0.0486,17.391304347826086,0.0,18.36094500539163,1.6857,42.918454935622314,0.0,0.0,0.0,0.009802960494069209,0.0009,0.0,69.90491128320753,6.4179,77.6360544217687,1.8625624938731495,0.171,0.0
